gCgtBw,,c3dpdGNo,,,,,U3dpdGNo,,aW50ZXJydXB0b3I=
vSgtBw,,W0dlbmVyYWwgR3VpbGxhdW1lXQpUaGUgNXRoIFByaW5jZSBDcm9peCBpcyBjdXJyZW50bHkgdGl0bGVkIGFzIHRoZSBQcmltZSBNaW5pc3RlciBvZiBNYXJvbGwuCkhlIHRoaW5rcyBhbGwgbmF0aW9uYWwgbWF0dGVycyBvZiBhIG5hdGlvbiBjYW4gYmUgZGlzY3Vzc2VkIGFuZCBkZXRlcm1pbmVkIG9uIGEgZGVzaywKYW5kIGJlbGlldmVzIGluIHBlYWNlZnVsIGNvLWV4aXN0ZW5jZSB3aXRoIG90aGVyIGNvdW50cmllcy4=,,,,,W0dlbmVyYWwgR3VpbGxhdW1lXQpPIDVvLiBQcsOtbmNpcGUgQ3JvaXggYXR1YWxtZW50ZSDDqSBvIFByaW1laXJvIE1pbmlzdHJvIGRlIE1hcm9sbC4KRWxlIGFjaGEgcXVlIHRvZG9zIG9zIGFzc3VudG9zIG5hY2lvbmFpcyBwb2RlbSBzZXIgZGlzY3V0aWRvcyBlIHJlc29sdmlkb3MgZW0gY2ltYSBkZSB1bWEgbWVzYSwKZSBhY3JlZGl0YSBuYSBjby1leGlzdMOqbmNpYSBwYWPDrWZpY2EgY29tIG91dHJvcyBwYcOtc2VzLg==,,W0dlbmVyYWwgR3VpbGxhdW1lXQpFbCBxdWludG8gcHLDrW5jaXBlIENyb2l4IG9jdXBhIGFjdHVhbG1lbnRlIGVsIGNhcmdvIGRlIHByaW1lciBtaW5pc3RybyBkZSBNYXJvbGwuCsOJbCBjcmVlIHF1ZSB0b2RvcyBsb3MgYXN1bnRvcyBuYWNpb25hbGVzIGRlIHVuYSBuYWNpw7NuIHB1ZWRlbiBkaXNjdXRpcnNlIHkgZGVjaWRpcnNlIGRldHLDoXMgZGUgdW4gZXNjcml0b3JpbywKeSB0YW1iacOpbiBjcmVlIGVuIGxhIGNvZXhpc3RlbmNpYSBwYWPDrWZpY2EgY29uIG90cm9zIHBhw61zZXMu
vigtBw,,W0dlbmVyYWwgR3VpbGxhdW1lXQpIZSdzIHRvbyBpZ25vcmFudCB0byBhZG1pdCB0aGF0IHNvLWNhbGxlZCBwZWFjZSBpcyBidWlsdCBvbiBjb3VudGxlc3MgbGl2ZXMgdGhhdCBhcmUgc2FjcmlmaWNlZCBpbiB3YXJzIHdoaWxlIG5vcm1hbCBjaXRpemVucyBhbmQgdXBwZXIgY2xhc3NlcyBjYW4gbGl2ZSwgb2JsaXZpb3VzIHRvIHRoZSBob3Jyb3JzIHRoYXQgYWxsb3cgdGhlbSB0byBsaXZlIHRoYXQgd2F5Lg==,,,,,W0dlbmVyYWwgR3VpbGxhdW1lXQpFbGUgw6kgaWdub3JhbnRlIGRlbWFpcyBwYXJhIGFkbWl0aXIgcXVlIGVzc2EgdGFsIHBheiBzZSBjb25zdHLDs2kgY29tIGFzIGluY29udMOhdmVpcyB2aWRhcyBzYWNyaWZpY2FkYXMgbmFzIGd1ZXJyYXMsIGVucXVhbnRvIG9zIGNpZGFkw6NvcyBjb211bnMgZSBvcyBub2JyZXMgdml2ZW0gc2VtIHBlbnNhciBub3MgaG9ycm9yZXMgcXVlIHBlcm1pdGVtIHF1ZSBlbGVzIGNvbnRpbnVlbSB2aXZlbmRvLg==,,W0dlbmVyYWwgR3VpbGxhdW1lXQpFcyBkZW1hc2lhZG8gaWdub3JhbnRlIHBhcmEgYWRtaXRpciBxdWUgbGEgc3VwdWVzdGEgcGF6IHNlIGNvbnN0cnV5ZSBjb24gZWwgc2FjcmlmaWNpbyBkZSBpbm51bWVyYWJsZXMgdmlkYXMgZW4gbGFzIGd1ZXJyYXMgbWllbnRyYXMgbG9zIGNpdWRhZGFub3Mgbm9ybWFsZXMgeSBsYXMgY2xhc2VzIGFsdGFzIHB1ZWRlbiB2aXZpciB0cmFucXVpbG9zLCBhamVub3MgYSBsb3MgaG9ycm9yZXMgcXVlIGxlcyBwZXJtaXRlbiBsbGV2YXIgZXNlIGVzdGlsbyBkZSB2aWRhLg==
vygtBw,,W0dlbmVyYWwgR3VpbGxhdW1lXQpIZSdzIHRvbyBuYWl2ZSB0byB1bmRlcnN0YW5kIHRoZSByZWFsaXR5Li4uLgpJIGNhbid0IGxlYXZlIE1hcm9sbCB0byBzb21lb25lIGxpa2UgaGltIHdobyBsaXZlcyBpbiBhIGRyZWFtIQ==,,,,,W0dlbmVyYWwgR3VpbGxhdW1lXQpFbGUgw6kgaW5nw6pudW8gZGVtYWlzIHBhcmEgZW50ZW5kZXIgYSByZWFsaWRhZGUuLi4KTsOjbyBwb3NzbyBkZWl4YXIgTWFyb2xsIG5hcyBtw6NvcyBkZSBhbGd1w6ltIGNvbW8gZWxlLCBxdWUgdml2ZSBlbSB1bSBzb25obyE=,,W0dlbmVyYWwgR3VpbGxhdW1lXQpFcyBkZW1hc2lhZG8gaW5nZW51byBwYXJhIGVudGVuZGVyIGxhIHJlYWxpZGFkLi4uCsKhTm8gcHVlZG8gZGVqYXIgTWFyb2xsIGVuIG1hbm9zIGRlIGFsZ3VpZW4gcXVlIHZpdmUgZW4gdW4gbXVuZG8gZGUgZmFudGFzw61hIQ==
wCgtBw,,W0dlbmVyYWwgR3VpbGxhdW1lXQpIaXMgdW5yZWFsaXN0aWMgYmVsaWVmcyB3aWxsIGRyb3duIHRoaXMgY291bnRyeSBpbiBwb3ZlcnR5IGFuZCBtYWtlIHRoZSBwZW9wbGUgd2Vhay4gSWYgaGUgYmVjb21lcyB0aGUga2luZywgTWFyb2xsIHdpbGwgbmV2ZXIgcmVzdCBmcm9tIHRoZSBvbnNsYXVnaHRzIG9mIG90aGVyIGNvdW50cmllcy4KSSB3YW50IHRvIHRlYWNoIGhpbSB3aGF0IG1ha2VzIHRoaXMgc21hbGwgY291bnRyeSBzbyBwb3dlcmZ1bCBhbmQgcHJvc3Blcm91cy4gSXQncyBtaWxpdGFyeSBwb3dlciE=,,,,,W0dlbmVyYWwgR3VpbGxhdW1lXQpTdWFzIGNyZW7Dp2FzIGlycmVhaXMgYWZ1bmRhcsOjbyBlc3RlIHBhw61zIG5hIHBvYnJlemEsIGUgZGVpeGFyw6NvIG8gcG92byBmcmFjby4gU2UgZWxlIHNlIHRvcm5hciByZWksIE1hcm9sbCBudW5jYSB2YWkgZGVzY2Fuc2FyIGRvcyBtYXNzYWNyZXMgY2F1c2Fkb3MgcG9yIG91dHJvcyBwYcOtc2VzLgpRdWVybyBlbnNpbmFyIGEgZWxlIG8gcXVlIGZheiBlc3RlIHBlcXVlbm8gcGHDrXMgdMOjbyBwb2Rlcm9zbyBlIHByw7NzcGVybzogbyBwb2RlciBtaWxpdGFyIQ==,,W0dlbmVyYWwgR3VpbGxhdW1lXQpTdXMgY3JlZW5jaWFzIHBvY28gcmVhbGlzdGFzIHN1bWlyw6FuIGEgZXN0ZSBwYcOtcyBlbiBsYSBwb2JyZXphIHkgZGViaWxpdGFyw6FuIGEgbGEgcG9ibGFjacOzbi4gU2kgc2UgY29udmllcnRlIGVuIHJleSwgTWFyb2xsIG51bmNhIGRlc2NhbnNhcsOhIGRlIGxhcyBhcnJlbWV0aWRhcyBkZSBvdHJvcyBwYcOtc2VzLgpRdWllcm8gZW5zZcOxYXJsZSBsbyBxdWUgaGFjZSBxdWUgZXN0ZSBwZXF1ZcOxbyBwYcOtcyBzZWEgdGFuIHBvZGVyb3NvIHkgcHLDs3NwZXJvLiDCoUVzIGVsIHBvZGVyw61vIG1pbGl0YXIh
wSgtBw,,R2VuZXJhbCBHdWlsbGF1bWUncyBBaWRl,,,,,UGFqZW0gZGUgR3VpbGxhdW1l,,QXl1ZGFudGUgZGVsIEdlbmVyYWwgR3VpbGxhdW1l
wigtBw,,R3VpbGxhdW1lIEtuaWdodA==,,,,,Q2F2YWxlaXJvIGRlIEd1aWxsYXVtZQ==,,R3VpbGxhdW1lIEtuaWdodA==
wygtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRpZXJyYSBHb3JnZSBjb25zaXN0cyBvZiB0d28gc3RlZXAgc2lkZXMgcGxhY2VkIHZlcnRpY2FsbHksIGFuZCBoYXMgcmF0aW9uIGRlcG90cyBmb3IgdGhlIEd1aWxsYXVtZSBhbmQgQ3JvaXggQXJtaWVzIGF0IHRoZSAxMSBhbmQgNyBvJ2Nsb2NrIGRpcmVjdGlvbnMu,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk8gRGVzZmlsYWRlaXJvIGRlIFRpZXJyYSBjb25zaXN0ZSBkZSBkdWFzIGVuY29zdGFzIHZlcnRpY2FpcywgZSB0ZW0gYXJtYXrDqW5zIGRlIGNvbWlkYSBwYXJhIG9zIEV4w6lyY2l0b3MgZGUgR3VpbGxhdW1lIGUgZGUgQ3JvaXggYSBub3JvZXN0ZSBlIGEgc3Vkb2VzdGUu,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkVsIENhw7HDs24gVGllcnJhIGNvbnN0YSBkZSBkb3MgbGFkb3MgZW1waW5hZG9zIHF1ZSBzZSBhbHphbiB2ZXJ0aWNhbG1lbnRlIHkgY3VlbnRhIGNvbiBkZXDDs3NpdG9zIGRlIHJhY2lvbmVzIHBhcmEgbG9zIGVqw6lyY2l0b3MgZGUgR3VpbGxhdW1lIHkgZGUgQ3JvaXggZW4gbGFzIGRpcmVjY2lvbmVzIGRlIGxhcyAxMTowMCB5IGxhcyA3OjAwLg==
xCgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRoZSBiYXR0bGUgc3RhcnRzIGF0IHlvdXIgYXJteSdzIHNoaXAsIGFuZCB0aGUgZ29hbCBpcyB0byBhZHZhbmNlIGFuZCBkZXN0cm95IHlvdXIgZW5lbXkncyByYXRpb25zIGRlcG90IGZhc3RlciB0aGFuIHRoZXkgY2FuIGRlc3Ryb3kgeW91cnMu,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCkEgYmF0YWxoYSBjb21lw6dhIG5vIG5hdmlvIGRvIHNldSBleMOpcmNpdG8sIGUgbyBvYmpldGl2byDDqSBhdmFuw6dhciBlIGRlc3RydWlyIG9zIGFybWF6w6lucyBkZSBjb21pZGEgZG8gc2V1IGluaW1pZ28gYW50ZXMgcXVlIGVsZSBkZXN0cnVhIG9zIHNldXMu,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkxhIGJhdGFsbGEgY29taWVuemEgZW4gZWwgYmFyY28gZGUgdHUgZWrDqXJjaXRvLCB5IGVsIG9iamV0aXZvIGVzIGF2YW56YXIgeSBkZXN0cnVpciBlbCBkZXDDs3NpdG8gZGUgcmFjaW9uZXMgYW50ZXMgZGUgcXVlIHR1IGVuZW1pZ28gbG8gaGFnYS4=
xSgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRoZSBoZWFsZXIgb2YgdGhlIGJhdHRsZWZpZWxkIHdpbGwgcmVzdXJyZWN0IHNvbGRpZXJzIG9uY2UgZXZlcnkgMjUgc2Vjb25kcyBzbyB0aGF0IHRoZXkgY2FuIHJlam9pbiB0aGUgYmF0dGxlLgpUaGUgYXJteSB0aGF0IGNhcHR1cmVzIHRoZSBuZXV0cmFsIGZsYWcgaW4gdGhlIGNlbnRlciBvZiB0aGUgYmF0dGxlZmllbGQgd2lsbCBiZSByZXdhcmRlZCB3aXRoIGV4dHJhIHJlZ2VuZXJhdGlvbiBwb2ludHMsIG1lYW5pbmcgdGhlaXIgc29sZGllcnMgd2lsbCByZXN1cnJlY3QgbW9yZSB0aGFuIHRoZSBvdGhlciBzaWRlLCBnaXZpbmcgdGhlbSBhbiBhZHZhbnRhZ2Uu,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk8gY3VyYW5kZWlybyBkbyBjYW1wbyBkZSBiYXRhbGhhIGlyw6EgcmVzc3VzY2l0YXIgc29sZGFkb3MgYSBjYWRhIDI1IHNlZ3VuZG9zLCBwYXJhIHF1ZSB2b2x0ZW0gw6AgYmF0YWxoYS4KTyBleMOpcmNpdG8gcXVlIGNhcHR1cmFyIGEgYmFuZGVpcmEgbmV1dHJhIG5vIGNlbnRybyBkbyBjYW1wbyBkZSBiYXRhbGhhIHNlcsOhIHJlY29tcGVuc2FkbyBjb20gcG9udG9zIGRlIHJlZ2VuZXJhw6fDo28gZXh0cmEsIG91IHNlamEsIGVsZSB0ZXLDoSBtYWlzIHNvbGRhZG9zIHJlc3N1c2NpdGFkb3MsIG8gcXVlIHNlcsOhIHVtYSB2YW50YWdlbS4=,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkVsIHNhbmFkb3IgZGVsIGNhbXBvIGRlIGJhdGFsbGEgcmVzdWNpdGFyw6EgYSBsb3Mgc29sZGFkb3MgdW5hIHZleiBjYWRhIDI1IHNlZ3VuZG9zIHBhcmEgcXVlIHB1ZWRhbiByZWluY29ycG9yYXJzZSBhIGxhIGJhdGFsbGEuCkVsIGVqw6lyY2l0byBxdWUgY2FwdHVyZSBsYSBiYW5kZXJhIG5ldXRyYWwgZW4gZWwgY2VudHJvIGRlbCBjYW1wbyBkZSBiYXRhbGxhIHNlcsOhIHJlY29tcGVuc2FkbyBjb24gcHVudG9zIGRlIHJlZ2VuZXJhY2nDs24gYWRpY2lvbmFsZXMsIGxvIHF1ZSBzaWduaWZpY2EgcXVlIHN1cyBzb2xkYWRvcyByZXN1Y2l0YXLDoW4gbcOhcyBxdWUgbG9zIGRlbCBvdHJvIGJhbmRvIHkgdGVuZHLDoW4gdmVudGFqYS4=
xigtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRob3NlIHR3byByYXRpb25zIGRlcG90cyBhcmUgY29ubmVjdGVkIHRvIGVhY2ggb3RoZXIgdGhyb3VnaCBzaG9ydCBhbmQgbmFycm93IHBhdGhzLCBidXQgdGhlIGdhdGVzIGFyZSBibG9ja2VkIHdpdGggYmFycmljYWRlcy4KVGhpbmsgYW5kIG1vdmUgYXMgcXVpY2tseSBhcyB5b3UgY2FuLiBUaGUgdmljdG9yeSBvZiB5b3VyIGFybXkgcmVsaWVzIG9uIHlvdXIgY29udHJpYnV0aW9uLg==,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk9zIGRvaXMgZGVww7NzaXRvcyBzw6NvIGNvbmVjdGFkb3MgZW50cmUgc2kgcG9yIGNhbWluaG9zIGN1cnRvcyBlIGVzdHJlaXRvcywgbWFzIG9zIHBvcnTDtWVzIHPDo28gYmxvcXVlYWRvcyBjb20gYmFycmljYWRhcy4KUGVuc2UgZSBtZXhhLXNlIG8gbWFpcyByw6FwaWRvIHF1ZSBwdWRlci4gQSB2aXTDs3JpYSBkbyBzZXUgZXjDqXJjaXRvIGRlcGVuZGUgZGEgc3VhIGNvbnRyaWJ1acOnw6NvLg==,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkVzb3MgZG9zIGRlcMOzc2l0b3MgZGUgcmFjaW9uZXMgZXN0w6FuIGNvbmVjdGFkb3MgZW50cmUgc8OtIHBvciBjYW1pbm9zIGNvcnRvcyB5IGVzdHJlY2hvcywgcGVybyBsYXMgcHVlcnRhcyBlc3TDoW4gYmxvcXVlYWRhcyBjb24gYmFycmljYWRhcy4KUGllbnNhIHkgbXXDqXZldGUgdGFuIHLDoXBpZG8gY29tbyBwdWVkYXMuIExhIHZpY3RvcmlhIGRlIHR1IGVqw6lyY2l0byBkZXBlbmRlIGRlIHR1IGNvbnRyaWJ1Y2nDs24u
xygtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClBsZWFzZSByZW1lbWJlcjogd2hlbiB5b3Ugam9pbiBhIGJhdHRsZSwgeW91IHdpbGwgcmVjZWl2ZSBhIHRva2VuIHdoaWNoIGluZGljYXRlcyB0aGUgc2V0IGR1cmF0aW9uIGZvciB3aGljaCB5b3UgY2Fubm90IHBhcnRpY2lwYXRlIGluIHRoZSBzYW1lIHR5cGUgb2YgYmF0dGxlLgpZb3UgbWF5IGNoZWNrIHRoZSBkdXJhdGlvbiBieSBwcmVzc2luZyB0aGUgQWx0K1Uga2V5cy4=,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdClBvciBmYXZvciwgbGVtYnJlLXNlOiBxdWFuZG8gdm9jw6ogZW50cmFyIG5hIGJhdGFsaGEsIHJlY2ViZXLDoSB1bSBzaW5hbCBxdWUgaW5kaWNhIG8gcGVyw61vZG8gbm8gcXVhbCB2b2PDqiBuw6NvIHBvZGUgcGFydGljaXBhciBkbyBtZXNtbyB0aXBvIGRlIGJhdGFsaGEuClZvY8OqIHBvZGUgdmVyaWZpY2FyIGEgZHVyYcOnw6NvIHByZXNzaW9uYW5kbyBBbHQrVS4=,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdClJlY3VlcmRhOiBDdWFuZG8gdGUgdW5hcyBhIHVuYSBiYXRhbGxhLCByZWNpYmlyw6FzIHVuYSBmaWNoYSBxdWUgaW5kaWNhIHBvciBjdcOhbnRvIHRpZW1wbyBubyBwb2Ryw6FzIHBhcnRpY2lwYXIgZW4gZWwgbWlzbW8gdGlwbyBkZSBiYXRhbGxhLgpQYXJhIHJldmlzYXIgbGEgZHVyYWNpw7NuLCBwdWVkZXMgcHJlc2lvbmFyIGxhcyB0ZWNsYXMgQWx0K1Uu
yCgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdCkFyZSB5b3UgcmVhZHkgdG8gYmF0dGxlPyBUaGVuIGFwcGx5IGJ5IGNsaWNraW5nIF4zMTMxRkZiYXR0bGUgYnV0dG9uIGZyb20gdGhlIGludGVyZmFjZV4wMDAwMDAh,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCkVzdMOhIHByb250byBwYXJhIGEgYmF0YWxoYT8gRW50w6NvIGFsaXN0ZS1zZSBjb20gbyByZWNydXRhZG9yIGFvIG1ldSBsYWRvIQ==,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCsK/UXVpZXJlcyBpciBhIGxhIGJhdGFsbGE/IMKhU29saWNpdGEgdW5pcnRlIGhhY2llbmRvIGNsaWMgZW4gZWwgXjMxMzFGRmJvdMOzbiBkZSBiYXRhbGxhIGRlIGxhIGludGVyZmF6XjAwMDAwMCE=
ySgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClBsZWFzZSBiZWFyIGluIG1pbmQgb25jZSB5b3UgY2FuY2VsLCBeMzEzMUZGcmVhcHBsaWNhdGlvbiBjYW5ub3QgYmUgbWFkZSBmb3IgMSBtaW51dGUuXjAwMDAwMCE=,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCkxlbWJyZS1zZSBkZSBxdWUsIGRlcG9pcyBkZSBjYW5jZWxhciwgXjMxMzFGRm7Do28gc2Vyw6EgcG9zc8OtdmVsIGZhemVyIHVtYSBub3ZhIHNvbGljaXRhw6fDo28gcG9yIDEgbWludXRvLl4wMDAwMDAh,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCsKhVGVuIGVuIGN1ZW50YSBxdWUsIHVuYSB2ZXogcXVlIGNhbmNlbGVzLCBeMzEzMUZGbm8gcG9kcsOhcyB2b2x2ZXIgYSBzb2xpY2l0YXIgdW5pcnRlIGR1cmFudGUgMW1pbnV0b14wMDAwMDAh
yigtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRoZSBvYmplY3RpdmUgb2YgdGhlIEZsYXZpdXMgQmF0dGxlIGlzIHRvIHNjb3JlIDIgcG9pbnRzIGJlZm9yZSB5b3VyIGVuZW15IGJ5IGRlc3Ryb3lpbmcgdGhlaXIgY3J5c3RhbC4=,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk8gb2JqZXRpdm8gZGEgQmF0YWxoYSBkZSBGbGF2aXVzIMOpIG1hcmNhciAyIHBvbnRvcyBhbnRlcyBkbyBzZXUgaW5pbWlnbywgZGVzdHJ1aW5kbyBzZXVzIGNyaXN0YWlzLg==,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkVsIG9iamV0aXZvIGRlIGxhIEJhdGFsbGEgRmxhdml1cyBlcyBkZXN0cnVpciBlbCBjcmlzdGFsIGRlIHR1IGVuZW1pZ28gcGFyYSBjb25zZWd1aXIgMnB1bnRvcyBhbnRlcyBxdWUgw6lsLg==
yygtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRoZSBjcnlzdGFscyBmb3IgYm90aCBhcm1pZXMgYXJlIHByb3RlY3RlZCBieSBzcGVjaWFsIGJhcnJpY2FkZXMgdGhhdCBjYW5ub3QgYmUgZGVzdHJveWVkIGJ5IGRpcmVjdCBhdHRhY2tzLg==,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk9zIGNyaXN0YWlzIGRlIGFtYm9zIG9zIGV4w6lyY2l0b3Mgc8OjbyBwcm90ZWdpZG9zIHBvciBiYXJyaWNhZGFzIGVzcGVjaWFpcyBxdWUgbsOjbyBwb2RlbSBzZXIgZGVzdHJ1w61kYXMgcG9yIGF0YXF1ZXMgZGlyZXRvcy4=,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkxvcyBjcmlzdGFsZXMgZGUgYW1ib3MgZWrDqXJjaXRvcyBlc3TDoW4gcHJvdGVnaWRvcyBwb3IgYmFycmljYWRhcyBlc3BlY2lhbGVzIHF1ZSBubyBzZSBwdWVkZW4gZGVzdHJ1aXIgY29uIGF0YXF1ZXMgZGlyZWN0b3Mu
zCgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdCkJ1dCB0aGV5IGNhbiBiZSByZW1vdmVkIGJ5IGRlc3Ryb3lpbmcgdGhlIEd1YXJkaWFucyB0aGF0IHByb3RlY3QgdGhlIGVuZW15IGFybXkgYmFzZS4=,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk1hcyBlbGFzIHBvZGVtIHNlciByZW1vdmlkYXMgc2Ugdm9jw6ogZGVzdHJ1aXIgb3MgR3VhcmRpw7VlcyBxdWUgcHJvdGVnZW0gYSBiYXNlIGRvIGV4w6lyY2l0byBpbmltaWdvLg==,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdClBlcm8gcHVlZGVuIGVsaW1pbmFyc2UgZGVzdHJ1eWVuZG8gYSBsb3MgZ3VhcmRpYW5lcyBxdWUgcHJvdGVnZW4gbGEgYmFzZSBtaWxpdGFyIGVuZW1pZ2Eu
zSgtBw,,W0d1aWxsYXVtZSBLbmlnaHRdClRoZSBjcnlzdGFscyBhcmUgaW1tdW5lIHRvIGV2ZXJ5IHR5cGUgb2Ygc2tpbGwsIHlvdXIgcGh5c2ljYWwgYXR0YWNrcyBhcmUgdGhlIG9ubHkgY2hvaWNlIGZvciBkZXN0cm95aW5nIHlvdXIgZW5lbXkncyBjcnlzdGFsLg==,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdCk9zIGNyaXN0YWlzIHPDo28gaW11bmVzIGEgcXVhbHF1ZXIgdGlwbyBkZSBoYWJpbGlkYWRlOyBhdGFxdWVzIGbDrXNpY29zIHPDo28gYSDDum5pY2EgZXNjb2xoYSBwYXJhIGRlc3RydWlyIG9zIGNyaXN0YWlzIGRvIGluaW1pZ28u,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCkxvcyBjcmlzdGFsZXMgc29uIGlubXVuZXMgYSB0b2RvIHRpcG8gZGUgaGFiaWxpZGFkLCB0dXMgYXRhcXVlcyBmw61zaWNvcyBzb24gbGEgw7puaWNhIG9wY2nDs24gcGFyYSBkZXN0cnVpciBlbCBjcmlzdGFsIGRlIHR1IGVuZW1pZ28u
zigtBw,,W0d1aWxsYXVtZSBLbmlnaHRdCklmIHlvdSBhcmUgcmVhZHksIHN0YXJ0IGJ5IGNsaWNraW5nIF4zMTMxRkZiYXR0bGUgYnV0dG9uIGZyb20gdGhlIGludGVyZmFjZV4wMDAwMDAh,,,,,W0NhdmFsZWlybyBkZSBHdWlsbGF1bWVdClNlIHZvY8OqIGVzdGl2ZXIgcHJvbnRvLCBjb21lY2UgY2xpY2FuZG8gbm8gYm90w6NvIF4zMTMxRkZiYXR0bGUgZGEgaW50ZXJmYWNlXjAwMDAwMCE=,,W0NhYmFsbGVybyBkZSBHdWlsbGF1bWVdCsKhUGFyYSB1bmlydGUsIGhheiBjbGljIGVuIGVsIF4zMTMxRkZib3TDs24gZGUgYmF0YWxsYSBkZSBsYSBpbnRlcmZhel4wMDAwMDAh
zygtBw,,Q3JvaXggS25pZ2h0,,,,,Q2F2YWxlaXJvIGRlIENyb2l4,,Q3J1eiBkZSBDYWJhbGxlcm8=
0CgtBw,,W0Nyb2l4IEtuaWdodF0KVGllcnJhIEdvcmdlIGNvbnNpc3RzIG9mIHR3byBzdGVlcCBzaWRlcyBwbGFjZWQgdmVydGljYWxseSwgYW5kIGhhcyByYXRpb24gZGVwb3RzIGZvciB0aGUgR3VpbGxhdW1lIGFuZCBDcm9peCBBcm1pZXMgYXQgdGhlIDExIGFuZCA3IG8nY2xvY2sgZGlyZWN0aW9ucy4=,,,,,W0NhdmFsZWlybyBkZSBDcm9peF0KTyBEZXNmaWxhZGVpcm8gZGUgVGllcnJhIGNvbnNpc3RlIGRlIGR1YXMgZW5jb3N0YXMgdmVydGljYWlzLCBlIHRlbSBhcm1hesOpbnMgZGUgY29taWRhIHBhcmEgb3MgRXjDqXJjaXRvcyBkZSBHdWlsbGF1bWUgZSBkZSBDcm9peCBhIG5vcm9lc3RlIGUgYSBzdWRvZXN0ZS4=,,W0NhYmFsbGVybyBkZSBDcm9peF0KRWwgQ2HDscOzbiBUaWVycmEgY29uc3RhIGRlIGRvcyBsYWRvcyBlbXBpbmFkb3MgcXVlIHNlIGFsemFuIHZlcnRpY2FsbWVudGUgeSBjdWVudGEgY29uIGRlcMOzc2l0b3MgZGUgcmFjaW9uZXMgcGFyYSBsb3MgZWrDqXJjaXRvcyBkZSBHdWlsbGF1bWUgeSBkZSBDcm9peCBlbiBsYXMgZGlyZWNjaW9uZXMgZGUgbGFzIDExOjAwIHkgbGFzIDc6MDAu
0SgtBw,,W0Nyb2l4IEtuaWdodF0KVGhlIGJhdHRsZSBzdGFydHMgYXQgeW91ciBhcm15J3Mgc2hpcCwgYW5kIHRoZSBnb2FsIGlzIHRvIGFkdmFuY2UgYW5kIGRlc3Ryb3kgeW91ciBlbmVteSdzIHJhdGlvbnMgZGVwb3QgZmFzdGVyIHRoYW4gdGhleSBjYW4gZGVzdHJveSB5b3Vycy4=,,,,,W0NhdmFsZWlybyBkZSBDcm9peF0KQSBiYXRhbGhhIGNvbWXDp2Egbm8gbmF2aW8gZG8gc2V1IGV4w6lyY2l0bywgZSBvIG9iamV0aXZvIMOpIGF2YW7Dp2FyIGUgZGVzdHJ1aXIgb3MgYXJtYXrDqW5zIGRlIGNvbWlkYSBkbyBzZXUgaW5pbWlnbyBhbnRlcyBxdWUgZWxlIGRlc3RydWEgb3Mgc2V1cy4=,,W0NhYmFsbGVybyBkZSBDcm9peF0KTGEgYmF0YWxsYSBjb21pZW56YSBlbiBlbCBiYXJjbyBkZSB0dSBlasOpcmNpdG8sIHkgZWwgb2JqZXRpdm8gZXMgYXZhbnphciB5IGRlc3RydWlyIGVsIGRlcMOzc2l0byBkZSByYWNpb25lcyBhbnRlcyBkZSBxdWUgdHUgZW5lbWlnbyBsbyBoYWdhLg==
